date,agua_ha
2014-01-09,0.0
2014-02-10,0.0
2014-03-14,0.0
2014-03-30,0.0
2014-04-15,0.0
2014-05-01,0.0
2014-05-17,0.0
2014-06-02,0.0
2014-06-18,0.0
2014-07-04,0.0
2014-07-20,0.0
2014-08-21,2.253261908270144
2014-10-08,0.25004845243566176
2014-10-24,0.09005982666015624
2014-11-09,0.09005982666015624
2014-11-25,0.0
2014-12-11,0.0
2014-12-27,0.0
2015-01-12,0.0
2015-01-28,0.0
2015-03-17,0.0
2015-04-02,0.0
2015-04-18,0.0
2015-05-04,0.0
2015-05-20,0.0
2015-06-05,0.0
2015-06-21,0.0
2015-07-07,0.0
2015-07-23,1.597414295127719
2015-08-08,1.082483783270144
2015-08-24,0.5368272135416667
2015-09-09,0.3567075602213542
2015-10-11,0.090059814453125
2015-10-27,3.514099737859987
2015-12-14,0.8123042971861596
2015-12-30,0.6675022608857997
2016-01-15,0.7222445010435815
2016-01-31,0.4008545212210861
2016-02-16,0.3107946884574142
2016-03-03,0.090059814453125
2016-03-19,0.0
2016-04-04,0.0
2016-04-20,0.0
2016-06-07,0.0
2016-06-23,0.0
2016-07-09,1.838280233297909
2016-07-25,0.7868756049421721
2016-10-13,4.126859805884267
2016-10-29,2.6488188929658776
2016-11-14,1.5681006983857997
2016-11-30,1.0217375472483916
2016-12-16,0.4502991271972656
2017-01-01,0.090059814453125
2017-01-17,0.2701794738769531
2017-02-02,0.18011964111328124
2017-03-06,0.0
2017-03-22,0.0
2017-04-07,0.0
2017-04-23,0.0
2017-05-09,0.0
2017-05-25,0.0
2017-06-10,0.0
2017-06-26,0.0
2017-07-12,0.0
2017-07-28,4.0053672925522745
2017-09-14,2.9483120429304535
2017-10-16,1.0277415431123622
2017-11-01,0.6968158210066253
2017-11-17,0.6968158210066253
2017-12-03,0.3602392822265625
2017-12-19,0.36023931884765625
2018-01-04,0.0
2018-01-20,0.18011964111328124
2018-02-05,0.0
2018-02-21,0.0
2018-03-09,0.0
2018-04-10,0.0
2018-04-26,0.0
2018-05-12,0.0
2018-05-28,0.0
2018-06-13,0.0
2018-06-29,0.0
2018-07-15,0.0
2018-08-16,2.0183999171357994
2018-09-01,1.0771862467447917
2018-09-17,1.237174890830844
2018-11-04,0.8123042971861596
2018-11-20,0.6675022608857997
2019-01-07,0.0
2019-01-23,0.0
2019-02-08,0.0
2019-02-24,0.0
2019-03-12,0.0
2019-03-28,0.0
2019-04-13,0.0
2019-04-29,0.0
2019-05-15,0.0
2019-05-31,0.0
2019-06-16,0.0
2019-07-02,0.0
2019-07-18,0.0
2019-08-03,0.0
2019-09-04,0.8476218409639247
2019-09-20,0.6675022608857997
2019-10-06,0.8970665690104168
2019-10-22,0.9023640811217065
2019-11-23,0.18011964111328124
2019-12-25,0.0
2020-01-10,0.0
2020-01-26,0.0
2020-02-27,0.0
2020-03-14,0.0
2020-04-15,0.0
2020-05-01,0.0
2020-05-17,0.0
2020-06-02,0.0
2020-06-18,0.0
2020-07-04,0.0
2020-07-20,2.1579044840494794
2020-08-05,1.1725436160338158
2020-08-21,0.6968158210066253
2020-09-06,0.6675022608857997
2020-09-22,1.6874741034773284
2020-10-08,1.262603461004519
2020-10-24,0.9023640811217065
2020-11-09,0.8123042971861596
2020-11-25,0.5774424159150965
2020-12-11,0.3401082607852712
2020-12-27,0.18011964111328124
2021-01-12,0.18011964111328124
2021-01-28,0.18011964111328124
2021-02-13,0.0
2021-03-01,0.0
2021-03-17,0.0
2021-04-02,0.0
2021-04-18,0.0
2021-05-04,0.0
2021-05-20,0.0
2021-06-05,0.0
2021-06-21,0.0
2021-07-07,1.237174842002719
2021-07-23,0.6968158210066253
2021-08-08,0.4502991271972656
2021-08-24,6.8170001888020835
2021-09-09,6.147732008439607
2021-09-25,4.274840627920113
2021-10-11,2.4079529425886563
2021-10-27,1.0570551642683441
2021-11-12,0.7169468546549479
2021-11-28,0.0
2021-12-14,0.0
2022-01-15,0.0
2022-01-31,0.0
2022-02-16,0.0
2022-03-20,0.0
2022-04-05,0.0
2022-04-21,0.0
2022-05-07,0.0
2022-05-23,0.0
2022-06-08,0.0
2022-06-24,0.0
2022-07-10,0.09005982666015624
2022-08-11,0.5403589233398437
2022-09-12,0.0
2022-09-28,0.0
2022-10-14,0.0
2022-11-15,0.0
2022-12-01,0.0
2022-12-17,0.0
2023-01-02,0.0
2023-01-18,0.0
2023-02-03,0.0
2023-03-07,0.0
2023-04-08,0.0
2023-04-24,0.0
2023-05-10,0.0
2023-06-11,0.0
2023-06-27,0.0
2023-07-13,0.0
2023-07-29,0.0
2023-08-14,0.0
2023-08-30,0.0
2023-09-15,0.0
2023-10-01,0.0
2023-10-17,0.0
2023-11-02,0.0
2023-12-04,0.0
2023-12-20,0.0
2024-01-05,0.0
2024-02-22,0.0
2024-03-25,0.0
2024-04-10,0.0
2024-04-26,0.0
2024-05-28,0.0
2024-06-13,0.0
2024-06-29,0.0
2024-08-16,0.0
2024-09-01,0.0
2024-09-17,0.0
2024-10-03,0.0
2024-10-19,0.0
2024-11-04,0.0
2024-11-20,0.0
2024-12-22,0.0
2025-01-07,0.0
2025-01-23,0.0
2025-02-08,0.0
